"pedido_id","usuario_id","nombre_usuario","fecha","edad","total","costo_envio","metodo_pago","num_productos","total_unidades","porcentaje_cancelados_previos","hora_compra","es_fin_de_semana","dias_desde_ultimo_pedido","antiguedad_cuenta_dias","estado_envio","resumen_productos","clase_y"
"6a6e4dbf46feabf3642b6b99","6a6e43efa976faa4ec8a4046","Luis Martínez","2026-05-22T07:57:55.800Z","26","310","125","Transferencia","2","4","75.0","7","0","22","1237","Veracruz","Acetona Pura Touche 980ml (x2) | 4x4 papel cuello blanco rollo (x2)","1"
"6a6e4dbf46feabf3642b6b9c","6a6e43efa976faa4ec8a3ff5","Sofia Sánchez","2026-05-22T10:46:30.000Z","52","835","65","Transferencia","4","11","46.2","10","0","101","1237","Hidalgo","Amor pinza pestañas (x3) | Adhesivo Para Pestañas Duo Oscuro (x2) | 4x4 Pomada azul 100g (x3) | 4x4 Aceite Para Cortadoras 118ml. (x3)","1"
"6a6e4dbf46feabf3642b6ba1","6a6e43efa976faa4ec8a3f8f","Alejandro Gómez","2026-05-22T13:35:04.200Z","43","600","55","Efectivo","2","3","29.4","13","0","18","1238","Hidalgo","4X4 Cuchilla Normal (x1) | alfapar 013 (x2)","1"
"6a6e4dbf46feabf3642b6ba4","6a6e43efa976faa4ec8a3f93","Jorge Ramírez","2026-05-22T16:23:38.400Z","20","540","55","Efectivo","1","3","60.0","16","0","18","1238","Hidalgo","Alfapar Oxido 40 vol. 1000ml. (x3)","1"
"6a6e4dbf46feabf3642b6ba6","6a6e43efa976faa4ec8a4019","Camila González","2026-05-22T19:12:12.600Z","20","1040","115","Efectivo","4","8","76.2","19","0","37","1238","Estado de Mexico","4x4 Gel 500g. (x3) | Alfapar 8.01 (x2) | Alfapar 7 (x2) | Alfapar 7.13 (x1)","1"
"6a6e4dbf46feabf3642b6bab","6a6e43efa976faa4ec8a3f73","Jorge García","2026-05-22T22:00:46.800Z","56","860","95","Transferencia","2","3","30.8","22","0","2","1238","Puebla","Alfapar Semidelino nutritivo shampoo 250 ml. (x2) | Alfapar 5.66I (x1)","0"
"6a6e4dbf46feabf3642b6bae","6a6e43efa976faa4ec8a404e","Sofia Hernández","2026-05-23T00:49:21.000Z","50","1050","125","Transferencia","4","7","78.9","0","1","7","1238","Veracruz","Alfapar 1.11 (x2) | 4x4 shampoo cbd minoxidi 500ml. (x1) | Alfapar Oxido 40 vol. 1000ml. (x2) | 4x4 Aftershave Amarillo 400ml. (x2)","1"
"6a6e4dbf46feabf3642b6bb3","6a6e43efa976faa4ec8a3fe1","Carlos López","2026-05-23T03:37:55.200Z","20","760","55","Transferencia","3","3","76.9","3","1","92","1238","Hidalgo","Alfapar shampoo seco sin gas 150ml. (x1) | Alfapar keratin therapy lisse acondicionador 250ml. (x1) | Alaska Saca Comedones (x1)","1"
"6a6e4dbf46feabf3642b6bb7","6a6e40420c7e024088e53fac","Luis Rodríguez","2026-05-23T06:26:29.400Z","24","670","125","PayPal","2","5","77.8","6","1","24","1238","Veracruz","4x4 matizante violeta (x2) | Alfapar 9.31 (x3)","1"
"6a6e4dbf46feabf3642b6bba","6a6e43efa976faa4ec8a3ffc","Sofia Cruz","2026-05-23T09:15:03.600Z","37","1115","115","PayPal","3","8","73.3","9","1","5","1238","Estado de Mexico","Alfapar Oxido 10 vol. 1000ml. (x3) | Adhesivo J.Denis Oscuro con keratina (x3) | 4X4 Gel para afeitar menta 1kg (x2)","1"
"6a6e4dbf46feabf3642b6bbe","6a6e40420c7e024088e53fa3","Luis Morales","2026-05-23T12:03:37.800Z","31","3280","0","Transferencia","3","5","68.4","12","1","29","1239","Hidalgo","Alfapar 7.21 (x2) | Alfapar 6.01 (x1) | 4X4 Maquina Platinum Clipper (x2)","1"
"6a6e4dbf46feabf3642b6bc2","6a6e43efa976faa4ec8a3fbd","Daniela Hernández","2026-05-23T14:52:12.000Z","38","95","65","PayPal","1","1","84.6","14","1","30","1239","Hidalgo","4x4 matizante violeta (x1)","1"
"6a6e4dbf46feabf3642b6bc4","6a6e43efa976faa4ec8a4038","Alejandro Cruz","2026-05-23T17:40:46.200Z","34","445","125","PayPal","3","4","21.4","17","1","53","1239","Veracruz","4x4 Aftershave Rojo 400ml. (x2) | Ampolletas Revive Fortificante (x1) | 4x4 Guantes nitrilo negros (x1)","1"
"6a6e4dbf46feabf3642b6bc8","6a6e43efa976faa4ec8a4034","Fernando Ramírez","2026-05-23T20:29:20.400Z","34","800","125","PayPal","3","5","71.4","20","1","139","1239","Veracruz","Alfapar Oxido 40 vol. 1000ml. (x2) | 4x4 aceite para barba (x1) | Alfapar 7.6 (x2)","1"
"6a6e4dbf46feabf3642b6bcc","6a6e43efa976faa4ec8a3fac","Ana Hernández","2026-05-23T23:17:54.600Z","29","820","105","Efectivo","2","4","69.2","23","1","25","1239","Queretaro","Alfapar 8.13 (x2) | aashta ps -807 (x2)","1"
"6a6e4dbf46feabf3642b6bcf","6a6e43efa976faa4ec8a3fb3","Lucía Pérez","2026-05-24T02:06:28.800Z","34","585","65","PayPal","4","10","66.7","2","1","4","1239","Hidalgo","Aceite De Hueso De Mamey Para Pestañas. (x3) | Agoja para rayos (x3) | Ampolletas Alfaparf Aceite Lenitivo (x1) | Alicate Katya 1162-07 (x3)","1"
"6a6e4dbf46feabf3642b6bd4","6a6e40420c7e024088e53fd2","Daniela Cruz","2026-05-24T04:55:03.000Z","21","2550","0","Transferencia","1","3","95.0","4","1","27","1239","Hidalgo","4x4 maquina inalambrico plastico G oferta de 4 pz. (x3)","1"
"6a6e4dbf46feabf3642b6bd6","6a6e423bc67baa40f00d66ab","Camila Gómez","2026-05-24T07:43:37.200Z","28","675","65","Efectivo","3","5","68.8","7","1","15","1239","Hidalgo","Alfapar 8.1 (x3) | 4x4 Polvo Volumizador Seco Negro (x1) | Amor us (x1)","1"
"6a6e4dbf46feabf3642b6bda","6a6e40420c7e024088e53fda","Gabriel García","2026-05-24T10:32:11.400Z","35","460","95","PayPal","2","3","100.0","10","1","56","1239","Puebla","Alain silver tratamiento (x1) | Alfapar 8.01 (x2)","1"
"6a6e4dbf46feabf3642b6bdd","6a6e43efa976faa4ec8a3fd1","Daniela Martínez","2026-05-24T13:20:45.600Z","28","620","55","PayPal","2","4","56.3","13","1","82","1240","Hidalgo","adhesivo supreme j denis para pestañas mink (x2) | Alfapar 5.32 (x2)","1"
"6a6e4dbf46feabf3642b6be0","6a6e43efa976faa4ec8a402c","Camila González","2026-05-24T16:09:19.800Z","42","740","115","Efectivo","2","5","27.3","16","1","83","1240","Estado de Mexico","Alfapar 7NI (x2) | Alain silver tratamiento (x3)","1"
"6a6e4dbf46feabf3642b6be3","6a6e423bc67baa40f00d668d","Fernando Ramírez","2026-05-24T18:57:54.000Z","21","215","115","PayPal","2","2","70.0","18","1","70","1240","Estado de Mexico","Alfapar 5NI (x1) | Aluminio Profesional Mopi (x1)","1"
"6a6e4dbf46feabf3642b6be6","6a6e43efa976faa4ec8a3f9e","Carlos Gómez","2026-05-24T21:46:28.200Z","41","1730","125","Efectivo","4","11","80.0","21","1","23","1240","Veracruz","Ampolletas Revive Cationica (x3) | Alfapar 6.45 (x3) | Alfapar 03 (x3) | Alfapar 4.66I (x2)","1"
"6a6e4dbf46feabf3642b6beb","6a6e423bc67baa40f00d668c","Elena Sánchez","2026-05-25T00:35:02.400Z","30","990","55","Efectivo","4","7","81.3","0","0","38","1240","Hidalgo","Alfapar Oxido 30 vol. 1000ml. (x1) | Aashta Tijera Cocodrilo (x2) | Acondicionador Diamante 250ml. (x2) | 4x4 Cera Gel 280g. (x2)","1"
"6a6e4dbf46feabf3642b6bf0","6a6e43efa976faa4ec8a4039","Lucía Flores","2026-05-25T03:23:36.600Z","48","1280","115","Transferencia","4","9","66.7","3","0","4","1240","Estado de Mexico","Alfapar 4NB (x3) | 4x4 gel afeitar 955kg azul (x2) | 4x4 Mascarilla Capilar Open Secret (x3) | Alfapar 9.2 (x1)","1"
"6a6e4dbf46feabf3642b6bf5","6a6e423bc67baa40f00d66e7","Mateo López","2026-05-25T06:12:10.800Z","47","225","115","Transferencia","2","2","75.0","6","0","29","1240","Estado de Mexico","adhesivo latex para rulos o pads liftin j denis (x1) | 4x4 cera gel kg. (x1)","1"
"6a6e4dbf46feabf3642b6bf8","6a6e43efa976faa4ec8a3ff6","Fernando Vásquez","2026-05-25T09:00:45.000Z","41","890","95","PayPal","4","6","30.8","9","0","15","1240","Puebla","Alfapar 8.3 (x3) | Alfapar 8.13 (x1) | 4x4 spray (x1) | Alfapar 2 (x1)","0"
"6a6e4dbf46feabf3642b6bfd","6a6e43efa976faa4ec8a3fb3","Lucía Pérez","2026-05-25T11:49:19.200Z","34","1665","95","Efectivo","4","8","68.8","11","0","1","1240","Puebla","Aguja Peina Facil 5pz. V/Colores (x1) | Alfapar mask. keratin therapy (x3) | Alfapar 6.01 (x1) | 4x4 Polvo Volumizador Seco Negro (x3)","1"
"6a6e4dbf46feabf3642b6c02","6a6e423bc67baa40f00d66a0","Luis Morales","2026-05-25T14:37:53.400Z","31","340","95","Transferencia","2","3","78.6","14","0","46","1241","Puebla","Acrílicos De Colores Touche diamonds (x2) | Alfapar 1 (x1)","1"
"6a6e4dbf46feabf3642b6c05","6a6e423bc67baa40f00d66c5","Lucía Martínez","2026-05-25T17:26:27.600Z","43","790","125","PayPal","3","6","70.6","17","0","10","1241","Veracruz","Acrílico Zodiaco (x1) | alain silver herbal 9 (x3) | 4x4 Pomada Extrafirme Verde 200g. (x2)","1"
"6a6e4dbf46feabf3642b6c09","6a6e423bc67baa40f00d66b0","Diego Gómez","2026-05-25T20:15:01.800Z","46","160","115","PayPal","1","1","64.3","20","0","96","1241","Estado de Mexico","Alfapar 10.31 (x1)","0"
"6a6e4dbf46feabf3642b6c0b","6a6e43efa976faa4ec8a3f71","Gabriel Sánchez","2026-05-25T23:03:36.000Z","36","1850","65","Efectivo","3","8","38.9","23","0","84","1241","Hidalgo","Alfapar 8NI (x2) | Alfapar benvoleo shampoo seco sin gas 150 g (x3) | Alfapar 10.21 (x3)","0"
"6a6e4dbf46feabf3642b6c0f","6a6e43efa976faa4ec8a3f7b","Camila Gómez","2026-05-26T01:52:10.200Z","28","145","115","Efectivo","2","2","88.9","1","0","9","1241","Estado de Mexico","4x4 shampoo cbd bergamota 500ml. (x1) | 4x4 papel cuello negro un rollo (x1)","1"
"6a6e4dbf46feabf3642b6c12","6a6e43efa976faa4ec8a4046","Luis Martínez","2026-05-26T04:40:44.400Z","26","470","95","Efectivo","3","4","76.2","4","0","4","1241","Puebla","adhesivo libre de latex (x2) | Alfapar 9.1 (x1) | Alfapar 5.35 (x1)","1"
"6a6e4dbf46feabf3642b6c16","6a6e423bc67baa40f00d66e4","Lucía Vásquez","2026-05-26T07:29:18.600Z","24","3000","0","PayPal","1","2","60.0","7","0","21","1241","Puebla","4x4 Maquina platino 10000 RPM (x2)","0"
"6a6e4dbf46feabf3642b6c18","6a6e43efa976faa4ec8a3f84","Fernando Vásquez","2026-05-26T10:17:52.800Z","27","660","55","Transferencia","3","4","60.0","10","0","53","1241","Hidalgo","4x4 guantes vinil nitrilo (x2) | Alfapar 8.23 (x1) | Alfapar Oxido 30 vol. 1000ml. (x1)","1"
"6a6e4dbf46feabf3642b6c1c","6a6e43efa976faa4ec8a3fc2","Valeria Vásquez","2026-05-26T13:06:27.000Z","26","150","65","Transferencia","2","2","82.4","13","0","60","1242","Hidalgo","4x4 Cera en Polvo Volumizador Amarillo (x1) | Aceite Fortalezador Argan/Mamey (x1)","0"
"6a6e4dbf46feabf3642b6c1f","6a6e43efa976faa4ec8a3f73","Jorge García","2026-05-26T15:55:01.200Z","56","710","95","PayPal","3","7","28.6","15","0","4","1242","Puebla","4x4 Aftershave Amarillo 400ml. (x3) | 4x4 Goma 280ml. (x2) | Acrílicos De Colores Touche diamonds (x2)","0"
"6a6e4dbf46feabf3642b6c23","6a6e43efa976faa4ec8a4035","Ana Hernández","2026-05-26T18:43:35.400Z","20","130","65","Transferencia","1","2","87.5","18","0","22","1242","Hidalgo","adhesivo para pads color blanco tapa dorada j denis (x2)","1"
"6a6e4dbf46feabf3642b6c25","6a610c84a678609cfae0efa5","Lizbet Olvera","2026-05-26T21:32:09.600Z","20","1450","55","Efectivo","4","10","76.9","21","0","93","1242","Hidalgo","Alfapar 8 (x2) | Alfapar 6.53 (x3) | Alfaparf 10.342 (x3) | 4x4 Talco Invencible (x2)","1"
"6a6e4dbf46feabf3642b6c2a","6a6e43efa976faa4ec8a3f98","Ana Pérez","2026-05-27T00:20:43.800Z","56","585","55","Transferencia","4","5","75.0","0","0","88","1242","Hidalgo","Acetona Touche 225ml. (x1) | Ampolletas Alfaparf Semi Di Lino Shine Lotion (Lila) (x1) | Alfapar 6.53 (x1) | Alfapar 11.13 (x2)","1"
"6a6e4dbf46feabf3642b6c2f","6a6e423bc67baa40f00d66da","Fernando López","2026-05-27T03:09:18.000Z","21","960","105","PayPal","3","6","84.2","3","0","32","1242","Queretaro","Alfapar 5.3 (x2) | Alfapar 6.53 (x2) | Alfapar 4.65 (x2)","1"
"6a6e4dbf46feabf3642b6c33","6a6e43efa976faa4ec8a4014","Valeria López","2026-05-27T05:57:52.200Z","20","995","115","Efectivo","4","9","95.2","5","0","15","1242","Estado de Mexico","Aguja Peina Facil 5pz. V/Colores (x3) | Alfapar 8 (x3) | Ampolletas Revive Teñido (x2) | 4x4 Cera Rosa 200ml. (x1)","1"
"6a6e4dbf46feabf3642b6c38","6a6e43efa976faa4ec8a3f89","Fernando González","2026-05-27T08:46:26.400Z","21","610","55","Transferencia","2","4","85.7","8","0","12","1242","Hidalgo","4X4 Aftershave Power Green 400ml. (x1) | Alfapar 8.1 (x3)","1"
"6a6e4dbf46feabf3642b6c3b","6a6e43efa976faa4ec8a3ff1","Lucía González","2026-05-27T11:35:00.600Z","52","1560","105","PayPal","4","7","72.0","11","0","17","1242","Queretaro","Alfapar 8 (x1) | Alfapar keratin therapy lisse acondicionador 250ml. (x2) | Alfapar Oxido 20vol. 1000ml. (x3) | Alfapar 7.13 (x1)","0"
"6a6e4dbf46feabf3642b6c40","6a6e43efa976faa4ec8a3fa8","Sofia Sánchez","2026-05-27T14:23:34.800Z","56","4620","0","PayPal","3","6","30.0","14","0","97","1243","Queretaro","4X4 Aftershave Power Green 400ml. (x2) | Alfapar 9.2 (x1) | 4X4 Maquina Platinum Clipper (x3)","1"
"6a6e4dbf46feabf3642b6c44","6a6e43efa976faa4ec8a3f5b","Sofia Ramírez","2026-05-27T17:12:09.000Z","43","1370","105","Efectivo","4","11","56.0","17","0","14","1243","Queretaro","Adhesivo J.Denis Transparente con keratina (x2) | Alfapar 9.31 (x3) | Alfaparf 10.342 (x3) | 4x4 Gel 500g. (x3)","1"
"6a6e4dbf46feabf3642b6c49","6a6e423bc67baa40f00d66dc","Ana Hernández","2026-05-27T20:00:43.200Z","29","240","125","PayPal","1","2","25.0","20","0","28","1243","Veracruz","4x4 papel cuello blanco de 5 pz. (x2)","1"
"6a6e4dbf46feabf3642b6c4b","6a6e423bc67baa40f00d668f","Elena González","2026-05-27T22:49:17.400Z","53","725","115","PayPal","4","6","21.4","22","0","33","1243","Estado de Mexico","Activador para Gel en Frio Touche (x2) | Alfapar 7.62 (x2) | Alfapar 9NB (x1) | 4x4 Talco Invencible (x1)","0"
"6a6e4dbf46feabf3642b6c50","6a6e43efa976faa4ec8a4028","Lucía Cruz","2026-05-28T01:37:51.600Z","22","910","95","Transferencia","4","9","45.5","1","0","76","1243","Puebla","4x4 Guantes nitrilo negros (x1) | Acetona quinta esmalte 98(60 ml) (x3) | Alfapar 9.04 (x3) | Alfapar 4 (x2)","1"
"6a6e4dbf46feabf3642b6c55","6a6e43efa976faa4ec8a3fc4","Sofia Cruz","2026-05-28T04:26:25.800Z","44","210","55","Transferencia","1","3","20.0","4","0","15","1243","Hidalgo","4x4 Goma 280ml. (x3)","0"
"6a6e4dbf46feabf3642b6c57","6a6e423bc67baa40f00d66a0","Luis Morales","2026-05-28T07:15:00.000Z","31","320","55","Transferencia","1","2","80.0","7","0","3","1243","Hidalgo","Alfapar 10.21 (x2)","1"
"6a6e4dbf46feabf3642b6c59","6a6e40420c7e024088e53fa8","Diego Hernández","2026-05-28T10:03:34.200Z","44","1660","65","Efectivo","4","7","68.8","10","0","52","1243","Hidalgo","Alfapar 6NI (x3) | Amura depilacion definitiva (x1) | Alaska Tijera Manicure (x2) | Alfapar 9.1 (x1)","1"
"6a6e4dbf46feabf3642b6c5e","6a6e43efa976faa4ec8a3f8b","Mateo Gómez","2026-05-28T12:52:08.400Z","21","325","65","PayPal","2","4","73.3","12","0","90","1244","Hidalgo","Alfapar 4 (x1) | Adhesivo Tubo Transparente J.D/10gramos (x3)","0"
"6a6e4dbf46feabf3642b6c61","6a6e43efa976faa4ec8a3f5a","Valeria González","2026-05-28T15:40:42.600Z","29","490","125","Efectivo","3","4","88.9","15","0","75","1244","Veracruz","Alfapar 5NI (x2) | Ampolletas Alfaparf Midollo di Bamboo (Blanco) (x1) | Alicate Alaska Pedicure (x1)","1"
"6a6e4dbf46feabf3642b6c65","6a6e423bc67baa40f00d66a7","Gabriel Martínez","2026-05-28T18:29:16.800Z","31","1570","55","PayPal","3","4","75.0","18","0","155","1244","Hidalgo","4x4 Cera en Polvo Volumizador Amarillo (x1) | aashta kit 2 pz. (x2) | Alfapar 10.31 (x1)","0"
"6a6e4dbf46feabf3642b6c69","6a6e43efa976faa4ec8a3fef","Sofia Hernández","2026-05-28T21:17:51.000Z","42","530","125","Transferencia","3","5","56.3","21","0","86","1244","Veracruz","4X4 Gel para afeitar menta 1kg (x1) | Alfaparf 11.02 (x1) | Amor us sponge (x3)","1"
"6a6e4dbf46feabf3642b6c6d","6a6e43efa976faa4ec8a3fe0","Diego Martínez","2026-05-29T00:06:25.200Z","21","1180","115","Transferencia","2","4","75.0","0","0","36","1244","Estado de Mexico","Alfapar Semidelino nutritivo shampoo 250 ml. (x3) | 4X4 Aftershave Power Gold 400ml. (x1)","1"
"6a6e4dbf46feabf3642b6c70","6a6e40420c7e024088e53fe1","Jorge Martínez","2026-05-29T02:54:59.400Z","31","1335","105","Transferencia","4","10","55.6","2","0","19","1244","Queretaro","Algodón Alby (x1) | 4x4 cera gel kg. (x3) | Alfapar 5.53 (x3) | 4x4 shampoo matiz negro 300ml. (x3)","1"
"6a6e4dbf46feabf3642b6c75","6a6e423bc67baa40f00d66b9","Fernando González","2026-05-29T05:43:33.600Z","21","120","65","PayPal","1","1","92.9","5","0","120","1244","Hidalgo","4x4 Mascarilla Capilar Open Secret (x1)","1"
"6a6e4dbf46feabf3642b6c77","6a6e43efa976faa4ec8a3f89","Fernando González","2026-05-29T08:32:07.800Z","21","455","95","Transferencia","2","5","86.7","8","0","2","1244","Puebla","Aguja Peina Facil Grande 5pz. (x3) | Alfapar 8.23 (x2)","1"
"6a6e4dbf46feabf3642b6c7a","6a6e40420c7e024088e53fc0","Carlos Gómez","2026-05-29T11:20:42.000Z","31","695","125","Efectivo","3","6","80.0","11","0","121","1244","Veracruz","4x4 Cera Telaraña 100ml. (x3) | Alfapar 6.6 (x2) | Ampolletas Revive Fortificante (x1)","1"
"6a6e4dbf46feabf3642b6c7e","6a6e43efa976faa4ec8a3fe2","Diego Pérez","2026-05-29T14:09:16.200Z","28","560","95","PayPal","3","4","69.2","14","0","54","1245","Puebla","Alexander style porta navaja (x1) | Alfapar 9NI (x2) | Acetona Pura Touche 980ml (x1)","0"
"6a6e4dbf46feabf3642b6c82","6a6e40420c7e024088e53fb3","Diego Gómez","2026-05-29T16:57:50.400Z","46","450","115","PayPal","2","5","88.9","16","0","269","1245","Estado de Mexico","4x4 shampoo cbd bergamota 500ml. (x3) | Acondicionador Diamante 250ml. (x2)","1"
"6a6e4dbf46feabf3642b6c85","6a6e43efa976faa4ec8a403c","Ana Sánchez","2026-05-29T19:46:24.600Z","39","320","95","Efectivo","1","2","72.7","19","0","41","1245","Puebla","Alfaparf 7.24 (x2)","1"
"6a6e4dbf46feabf3642b6c87","6a6e43efa976faa4ec8a3f8b","Mateo Gómez","2026-05-29T22:34:58.800Z","21","3115","0","Transferencia","3","8","68.8","22","0","1","1245","Hidalgo","Acetona Touche 225ml. (x3) | 4x4 maquina de corte trimmer inalambrico metalica (x3) | 4x4 gel afeitar 955kg. blanco (x2)","1"
"6a6e4dbf46feabf3642b6c8b","6a6e43efa976faa4ec8a3fef","Sofia Hernández","2026-05-30T01:23:33.000Z","42","1420","105","Efectivo","2","3","58.8","1","1","1","1245","Queretaro","4X4 Combo pow 5 pz. (x1) | 4x4 shampoo cbd minoxidi 500ml. (x2)","1"
"6a6e4dbf46feabf3642b6c8e","6a6e40420c7e024088e53fbe","Mateo Gómez","2026-05-30T04:12:07.200Z","21","640","65","Efectivo","3","4","77.8","4","1","136","1245","Hidalgo","Alfapar 5.5 (x1) | Alfapar 9.21 (x1) | Alfapar 5.6 (x2)","1"
"6a6e4dbf46feabf3642b6c92","6a6e43efa976faa4ec8a3f65","Carlos Cruz","2026-05-30T07:00:41.400Z","52","840","65","Efectivo","3","5","61.9","7","1","23","1245","Hidalgo","Alfaparf spray porificante 100ml. (x1) | 4x4 Gel 500g. (x1) | Alfapar 9.31 (x3)","1"
"6a6e4dbf46feabf3642b6c96","6a6e43efa976faa4ec8a3fc1","Valeria Flores","2026-05-30T09:49:15.600Z","39","705","65","Efectivo","2","6","75.0","9","1","17","1245","Hidalgo","adhesivo libre de latex (x3) | Alfapar 9NI (x3)","1"
"6a6e4dbf46feabf3642b6c99","6a6e43efa976faa4ec8a4045","Alejandro Vásquez","2026-05-30T12:37:49.800Z","30","480","65","Efectivo","1","3","84.6","12","1","25","1246","Hidalgo","Alfapar 8.13 (x3)","1"
"6a6e4dbf46feabf3642b6c9b","6a6e43efa976faa4ec8a4022","Jorge Gómez","2026-05-30T15:26:24.000Z","54","800","125","Transferencia","4","7","75.0","15","1","14","1246","Veracruz","Ampolletas Revive Fortificante (x3) | 4x4 gel afeitar 955kg azul (x1) | 4x4 Gel Para Afeitar Menta 485ml. (x2) | Aceite Fortalezador Argan/Mamey (x1)","1"
"6a6e4dbf46feabf3642b6ca0","6a6e40420c7e024088e53f96","Valeria Flores","2026-05-30T18:14:58.200Z","47","1440","105","Transferencia","4","9","85.7","18","1","36","1246","Queretaro","Alfapar 8.31 (x2) | Alfapar 7.34 (x3) | Alfapar 5.5 (x1) | Alfapar 2 (x3)","1"
"6a6e4dbf46feabf3642b6ca5","6a6e43efa976faa4ec8a4012","Alejandro Rodríguez","2026-05-30T21:03:32.400Z","25","220","115","Transferencia","1","2","75.0","21","1","43","1246","Estado de Mexico","4x4 Cera en Polvo Volumizador Amarillo (x2)","1"
"6a6e4dbf46feabf3642b6ca7","6a6e423bc67baa40f00d66da","Fernando López","2026-05-30T23:52:06.600Z","21","760","55","Efectivo","1","2","85.0","23","1","4","1246","Hidalgo","Alfapar nutritivo Mask (x2)","1"
"6a6e4dbf46feabf3642b6ca9","6a6e40420c7e024088e53fde","Fernando Pérez","2026-05-31T02:40:40.800Z","51","800","65","Transferencia","3","5","55.0","2","1","259","1246","Hidalgo","Alfapar 7.66I (x1) | Alfapar 8.31 (x1) | Alfapar 6NI (x3)","1"
"6a6e4dbf46feabf3642b6cad","6a6e43efa976faa4ec8a3ff0","Fernando Ramírez","2026-05-31T05:29:15.000Z","54","320","95","PayPal","1","2","84.2","5","1","9","1246","Puebla","Alfapar 7.53 (x2)","1"
"6a6e4dbf46feabf3642b6caf","6a6e43efa976faa4ec8a3fc8","Fernando Cruz","2026-05-31T08:17:49.200Z","44","530","95","Efectivo","3","4","68.8","8","1","59","1246","Puebla","Alfapar 4.65 (x2) | Alfapar 9.04 (x1) | Acetona Pura Mediana arys (x1)","1"
"6a6e4dbf46feabf3642b6cb3","6a6e40420c7e024088e53fad","Gabriel Morales","2026-05-31T11:06:23.400Z","40","760","65","PayPal","4","6","76.9","11","1","229","1246","Hidalgo","Alfapar 8.34 (x2) | Alfapar 6.5 (x1) | Alfapar 9.13 (x1) | Ampolletas Alfaparf Aceite Lenitivo (x2)","1"
"6a6e4dbf46feabf3642b6cb8","6a6e423bc67baa40f00d66ea","Lucía Ramírez","2026-05-31T13:54:57.600Z","32","95","115","PayPal","1","1","41.7","13","1","141","1247","Estado de Mexico","Alicate barrilito (x1)","0"
"6a6e4dbf46feabf3642b6cba","6a6e423bc67baa40f00d66d3","Daniela Martínez","2026-05-31T16:43:31.800Z","27","1400","115","Transferencia","4","8","85.7","16","1","25","1247","Estado de Mexico","Alfapar 1 (x2) | Alfapar 5.22 (x2) | Alfapar 11.21 (x3) | Alain Silver Hot Tratamiento Restauraurador (x1)","1"
"6a6e4dbf46feabf3642b6cbf","6a6e40420c7e024088e53fa6","Jorge García","2026-05-31T19:32:06.000Z","56","2830","0","PayPal","2","4","66.7","19","1","94","1247","Queretaro","4x4 maquina de corte trimmer inalambrico metalica (x3) | 4X4 Aftershave Power Gold 400ml. (x1)","1"
"6a6e4dbf46feabf3642b6cc2","6a6e40420c7e024088e53f8d","Valeria González","2026-05-31T22:20:40.200Z","29","960","115","Transferencia","4","6","68.2","22","1","29","1247","Estado de Mexico","4X4 Gel para afeitar menta 1kg (x1) | Alfapar 9.13 (x2) | Alfapar 7.31 (x2) | Alfapar 7 (x1)","1"
"6a6e4dbf46feabf3642b6cc7","6a6e43efa976faa4ec8a4014","Valeria López","2026-06-01T01:09:14.400Z","20","320","125","PayPal","1","2","95.5","1","0","5","1247","Veracruz","Alfapar 6.53 (x2)","0"
"6a6e4dbf46feabf3642b6cc9","6a6e423bc67baa40f00d66b4","Fernando Vásquez","2026-06-01T03:57:48.600Z","27","700","105","Efectivo","4","7","42.9","3","0","49","1247","Queretaro","Alfapar 6.7 (x2) | Alfapar 7.45 (x1) | Agoja para rayos (x2) | 4x4 Gel Para Afeitar Citrico 485ml. (x2)","1"
"6a6e4dbf46feabf3642b6cce","6a6e423bc67baa40f00d66a7","Gabriel Martínez","2026-06-01T06:46:22.800Z","31","215","125","Transferencia","2","3","70.6","6","0","4","1247","Veracruz","adhesivo para pads color blanco tapa dorada j denis (x2) | Amor us (x1)","1"
"6a6e4dbf46feabf3642b6cd1","6a6e423bc67baa40f00d66c8","Ana Pérez","2026-06-01T09:34:57.000Z","56","570","55","PayPal","3","5","92.9","9","0","65","1247","Hidalgo","Alfapar 8.31 (x2) | Aashta clip metalico o sojetador (x2) | Alfapar 7.13 (x1)","0"
"6a6e4dbf46feabf3642b6cd5","6a611d60fab13c48304f95db","Alicia Cruz","2026-06-01T12:23:31.200Z","22","1125","105","Transferencia","4","10","90.9","12","0","144","1248","Queretaro","4x4 Cera Rosa 100ml. (x3) | Alfapar 11.00 (x3) | Alfapar 11.13 (x2) | adhesivo para pads color blanco tapa dorada j denis (x2)","0"
"6a6e4dbf46feabf3642b6cda","6a6e43efa976faa4ec8a3fac","Ana Hernández","2026-06-01T15:12:05.400Z","29","160","55","PayPal","1","1","71.4","15","0","9","1248","Hidalgo","Alfapar 7.32 (x1)","0"
"6a6e4dbf46feabf3642b6cdc","6a6e40420c7e024088e53f9b","Luis Vásquez","2026-06-01T18:00:39.600Z","42","80","105","Efectivo","1","1","80.0","18","0","218","1248","Queretaro","Activador para Gel en Frio Touche (x1)","1"
"6a6e4dbf46feabf3642b6cde","6a6e423bc67baa40f00d66d1","Valeria Pérez","2026-06-01T20:49:13.800Z","31","1030","105","Transferencia","3","6","84.2","20","0","19","1248","Queretaro","Alaska Tijera Manicure (x2) | Alfapar 7.35 (x3) | Alfapar nutritivo Mask (x1)","1"
